          (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    3)
          (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    5)
          (   2,    1) (   2,    5) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    1)
          (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    1)
          (   2,    4) (   2,    2) (   2,    5) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    3)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    1)
          (   2,    3) (   2,    2) (   2,    4) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    2)
         
node   4 sent_total    944  recv_total    917

node   5  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   2,    2) (   2,    4) (   2,    1) (   2,    2) (   2,    1) (   2,    3)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    5) (   2,    3) (   2,    2)
          (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    3) (   2,    1) (   2,    3)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    4)
          (   2,    3) (   2,    3) (   2,    3) (   1,    2) (   2,    2) (   2,    1) (   1,    1) (   2,    1) (   2,    2) (   2,    1)
          (   2,    2) (   2,    4) (   2,    1) (   2,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    1) (   2,    4) (   2,    1)
          (   1,    1) (   2,    0) (   1,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    1)
          (   2,    1) (   1,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    2)
          (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    4) (   2,    2) (   2,    1) (   2,    3) (   2,    3)
          (   1,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    1) (   2,    2) (   1,    2) (   2,    2) (   2,    1) (   1,    1)
          (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   1,    1)
          (   2,    1) (   2,    5) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   1,    3) (   2,    0)
          (   2,    1) (   2,    2) (   1,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    2) (   1,    3) (   2,    0)
          (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   1,    1)
          (   2,    1) (   0,    2) (   2,    1) (   2,    2) (   2,    3) (   1,    5) (   0,    1) (   2,    0) (   1,    3) (   2,    3)
          (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   1,    2) (   2,    1) (   1,    1) (   2,    0) (   2,    2) (   2,    1)
          (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    3)
          (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   1,    2) (   2,    1) (   1,    2) (   2,    3) (   2,    1)
          (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   1,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   1,    1) (   2,    1) (   2,    2) (   0,    2) (   2,    1) (   2,    2)
          (   2,    1) (   2,    3) (   2,    3) (   2,    1) (   1,    2) (   2,    0) (   2,    2) (   2,    1) (   2,    2) (   1,    1)
          (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    2)
          (   1,    1) (   2,    0) (   1,    3) (   1,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    3)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    4) (   2,    2) (   2,    2) (   2,    2)
          (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   1,    2) (   2,    2) (   1,    1) (   2,    1) (   2,    1)
          (   1,    1) (   1,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2)
          (   2,    2) (   2,    1) (   2,    2) (   1,    2) (   1,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    6)
          (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   1,    2) (   2,    2) (   1,    2) (   1,    1) (   0,    2) (   2,    1)
          (   2,    1) (   1,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   1,    1) (   2,    0)
          (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    4)
          (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    3)
          (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    4) (   2,    3)
          (   2,    5) (   2,    2) (   2,    3) (   2,    1) (   2,    3) (   2,    4) (   2,    2) (   2,    1) (   2,    1) (   2,    2)
          (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    1)
          (   2,    1) (   2,    4) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    4)
          (   2,    3) (   2,    2) (   2,    2) (   2,    4) (   2,    4) (   2,    2) (   2,    1) (   2,    4) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   2,    4) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    1)
          (   2,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    3)
          (   2,    1) (   2,    4) (   2,    1) (   2,    1) (   2,    1) (   2,    4) (   2,    2) (   2,    2) (   2,    2) (   2,    4)
          (   2,    2) (   2,    3) (   2,    3) (   2,    4) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    1)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    4) (   2,    4) (   2,    1) (   2,    3)
          (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    4) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    5)
          (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   2,    3) (   2,    3) (   2,    1)
          (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    3) (   2,    2)
          (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    3)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    1)
          (   2,    3) (   2,    2) (   2,    4) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    1)
          (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2)
         
node   5 sent_total    943  recv_total    947

node   6  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    4) (   2,    4)
          (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    1)
          (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    4) (   2,    1) (   2,    3) (   2,    3) (   2,    3) (   2,    1)
          (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    2)
          (   2,    5) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   2,    4) (   1,    1) (   2,    2) (   2,    2) (   1,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    1)
          (   2,    1) (   2,    1) (   2,    2) (   1,    1) (   2,    0) (   2,    3) (   2,    1) (   2,    3) (   2,    2) (   2,    1)
          (   2,    2) (   2,    2) (   2,    2) (   1,    2) (   1,    1) (   2,    1) (   1,    1) (   2,    3) (   2,    3) (   2,    2)
          (   2,    3) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1)
          (   2,    4) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   1,    3) (   2,    0) (   2,    3)
          (   2,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   6 sent_total    188  recv_total    187

node   7  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1)
          (   2,    4) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    3)
          (   2,    3) (   2,    3) (   2,    3) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    1)
          (   2,    3) (   2,    1) (   2,    4) (   2,    3) (   2,    3) (   2,    4) (   2,    2) (   2,    2) (   2,    2) (   2,    1)
          (   2,    3) (   2,    1) (   2,    2) (   2,    3) (   2,    3) (   2,    3) (   2,    1) (   2,    5) (   2,    2) (   2,    1)
          (   2,    4) (   2,    2) (   2,    2) (   1,    1) (   2,    3) (   2,    2) (   1,    2) (   1,    1) (   2,    3) (   1,    1)
          (   2,    2) (   2,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    2) (   2,    1) (   2,    4) (   2,    2) (   2,    2)
          (   2,    2) (   1,    1) (   2,    1) (   2,    2) (   1,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3)
          (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    3) (   2,    3) (   1,    1)
          (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   1,    1) (   1,    1) (   2,    0) (   0,    1) (   2,    2) (   2,    2)
          (   1,    2) (   2,    1) (   2,    1) (   2,    3) (   1,    3) (   1,    1) (   2,    1) (   2,    1) (   1,    1) (   1,    1)
          (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    4) (   2,    1) (   1,    3)
          (   2,    3) (   2,    1) (   2,    3) (   1,    2) (   2,    4) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    2)
          (   2,    1) (   1,    2) (   2,    1) (   1,    1) (   2,    3) (   2,    2) (   1,    2) (   2,    1) (   2,    1) (   2,    1)
          (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   1,    4) (   1,    0) (   2,    0) (   1,    1) (   2,    0)
          (   2,    2) (   2,    1) (   2,    1) (   1,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    1)
          (   2,    4) (   2,    2) (   1,    1) (   2,    5) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   1,    2) (   2,    1)
          (   2,    1) (   1,    1) (   2,    2) (   1,    3) (   2,    0) (   2,    2) (   1,    2) (   2,    2) (   2,    3) (   2,    2)
          (   1,    1) (   2,    2) (   2,    3) (   1,    3) (   2,    2) (   1,    2) (   1,    1) (   2,    3) (   1,    1) (   2,    4)
          (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   1,    2) (   2,    3)
          (   1,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    4)
          (   2,    2) (   2,    1) (   2,    2) (   1,    1) (   2,    0) (   2,    2) (   2,    3) (   2,    4) (   2,    1) (   2,    4)
          (   2,    2) (   2,    4) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    2) (   2,    2) (   2,    2) (   2,    1)
          (   2,    3) (   2,    1) (   2,    3) (   2,    3) (   2,    3) (   2,    4) (   1,    2) (   2,    2) (   2,    1) (   2,    1)
          (   1,    2) (   2,    1) (   2,    3) (   2,    2) (   1,    1) (   2,    0) (   1,    2) (   2,    1) (   2,    1) (   2,    2)
          (   1,    2) (   2,    2) (   2,    3) (   2,    2) (   1,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    3) (   2,    2)
          (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   1,    1) (   1,    1) (   2,    3)
          (   2,    3) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   1,    2) (   2,    1) (   2,    1) (   2,    2)
          (   2,    1) (   2,    1) (   1,    3) (   2,    2) (   1,    3) (   2,    1) (   2,    1) (   2,    3) (   1,    3) (   2,    0)
          (   2,    1) (   1,    2) (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    1) (   0,    2) (   2,    1) (   2,    1)
          (   1,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    3)
          (   2,    2) (   2,    3) (   2,    1) (   2,    3) (   2,    1) (   2,    4) (   2,    1) (   2,    4) (   2,    1) (   2,    1)
          (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    3) (   2,    3) (   2,    1)
          (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    5) (   2,    4) (   2,    4)
          (   2,    1) (   2,    1) (   2,    4) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    5) (   2,    3)
          (   2,    2) (   2,    2) (   2,    4) (   2,    2) (   2,    2) (   2,    1) (   2,    4) (   2,    3) (   2,    2) (   2,    2)
          (   2,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    3)
          (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    2) (   2,    1)
          (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    1)
          (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    3) (   2,    3) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    2) (   2,    3)
          (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    5)
          (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    3)
          (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    4) (   2,    1) (   2,    3) (   2,    4) (   2,    1) (   2,    1)
          (   2,    2) (   2,    2) (   2,    1) (   2,    4) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    2)
          (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    2)
          (   2,    1) (   2,    3) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    5) (   2,    3)
          (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    1)
          (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    2)
         
node   7 sent_total    934  recv_total    970

node   8  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   2,    2) (   2,    2) (   2,    3) (   2,    3)
          (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    4) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2)
          (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3)
          (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    1)
          (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    3) (   2,    2) (   2,    2)
          (   2,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    4) (   1,    3) (   2,    2)
          (   2,    2) (   1,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3)
          (   2,    3) (   1,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   1,    4) (   1,    2) (   2,    1) (   2,    3)
          (   1,    2) (   2,    1) (   2,    1) (   1,    2) (   2,    2) (   2,    3) (   2,    3) (   2,    2) (   2,    1) (   2,    1)
          (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   1,    2) (   1,    2) (   2,    0)
          (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    3) (   2,    3)
          (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    3) (   1,    3) (   2,    0) (   2,    1) (   2,    2) (   2,    2)
          (   1,    1) (   1,    0) (   1,    1) (   2,    2) (   2,    1) (   2,    4) (   1,    1) (   2,    1) (   2,    1) (   2,    2)
          (   2,    4) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   1,    2) (   2,    1) (   2,    1) (   2,    6)
          (   2,    2) (   2,    1) (   2,    3) (   2,    3) (   2,    1) (   2,    1) (   1,    2) (   1,    1) (   0,    1) (   2,    0)
          (   2,    1) (   2,    1) (   1,    2) (   2,    0) (   2,    1) (   2,    1) (   1,    3) (   2,    3) (   2,    2) (   2,    1)
          (   2,    2) (   1,    4) (   2,    1) (   2,    1) (   1,    2) (   2,    1) (   2,    1) (   2,    2) (   1,    1) (   2,    0)
          (   2,    2) (   0,    3) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   1,    2) (   2,    1)
          (   2,    4) (   1,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   1,    2) (   1,    2) (   2,    1)
          (   2,    1) (   2,    1) (   2,    1) (   1,    1) (   2,    0) (   2,    2) (   0,    2) (   2,    0) (   2,    2) (   2,    1)
          (   1,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2)
          (   2,    4) (   2,    2) (   2,    1) (   2,    2) (   1,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    3) (   2,    1)
          (   1,    1) (   2,    0) (   1,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   1,    1) (   2,    1)
          (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    4) (   2,    3) (   2,    1) (   2,    3) (   2,    2) (   2,    3)
          (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    3) (   1,    4)
          (   2,    0) (   2,    4) (   1,    3) (   1,    3) (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   1,    2) (   1,    1)
          (   2,    0) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    3) (   1,    3) (   2,    1) (   1,    2) (   2,    3)
          (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   0,    2) (   2,    2) (   2,    3) (   2,    2) (   1,    1)
          (   1,    2) (   2,    0) (   0,    1) (   1,    1) (   1,    1) (   2,    1) (   2,    4) (   1,    2) (   2,    1) (   0,    1)
          (   1,    3) (   2,    0) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    1) (   1,    4)
          (   0,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    2)
          (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    4) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3)
          (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    1)
          (   2,    2) (   2,    4) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    1)
          (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2)
